"","fec_ini_cdto2","fec_ini_cdto","rgo_edad","rgo_limite","B_activo","cdtos","clientes","cap_ini","cap_act","sdo_act","pgos_totales","pgos_sucursal","pgos_banco","pgos_otrocanal"
"5326","15-07-2020",2020-07-11,"25-34","(2000-5000]","Inactivo",77,56,114608.78,0,0,115782.77,72661.94,36614.46,2115.38
"5327","15-07-2020",2020-07-11,"25-34","(5000+]","Inactivo",24,18,80431,0,0,81091.89,77993.5,3095.12,0.5
"5328","15-07-2020",2020-07-11,"25-34","1000-","Activo",1,1,800,800,1282.73,0.72,0,0,0
"5329","15-07-2020",2020-07-11,"25-34","1000-","Inactivo",43,38,25193.13,0,0,25884.25,17567.21,7736.45,0
"5330","15-07-2020",2020-07-11,"35+","(1000-2000]","Inactivo",164,146,173449.91,0,0,178539.16,118606.64,51667.65,5438.26
"5331","15-07-2020",2020-07-11,"35+","(2000-5000]","Activo",2,2,4651,4651,0,0,0,0,0
"5332","15-07-2020",2020-07-11,"35+","(2000-5000]","Inactivo",223,163,358790.44,0,0,363391.76,271155.69,82084.05,5962.19
"5333","15-07-2020",2020-07-11,"35+","(5000+]","Activo",2,2,11194,11194,0,0,0,0,0
"5334","15-07-2020",2020-07-11,"35+","(5000+]","Inactivo",121,72,304402.26,0,0,307395.9,234403.13,71217.14,1183
"5335","15-07-2020",2020-07-11,"35+","1000-","Inactivo",46,45,33290.36,0,0,33924.14,22212.66,11294.93,311.79
"5336","15-07-2020",2020-07-12,"18-24","(1000-2000]","Inactivo",18,12,13930.9,0,0,13954.56,9983.04,3670.49,300.48
"5337","15-07-2020",2020-07-12,"18-24","(5000+]","Inactivo",1,1,5036,0,0,5036,2600,2436,0
"5338","15-07-2020",2020-07-12,"18-24","1000-","Inactivo",2,2,937.9,0,0,960.18,458,502.18,0
"5339","15-07-2020",2020-07-12,"25-34","(1000-2000]","Activo",3,3,4354.92,3561.72,1081.96,882.63,0,882.63,0
"5340","15-07-2020",2020-07-12,"25-34","(1000-2000]","Inactivo",134,107,125675.68,0,0,127802.67,83000.18,38091.7,3584.1
"5341","15-07-2020",2020-07-12,"25-34","(2000-5000]","Activo",4,3,6609,5049.75,4138.19,2020.05,120,1650,0
"5342","15-07-2020",2020-07-12,"25-34","(2000-5000]","Inactivo",92,64,139917.73,0,0,142951.09,101105.37,38422.67,3051.08
"5343","15-07-2020",2020-07-12,"25-34","(5000+]","Activo",1,1,5400,5400,0,0,0,0,0
"5344","15-07-2020",2020-07-12,"25-34","(5000+]","Inactivo",22,16,57232.61,0,0,57900.72,39630.19,16069.24,2200
"5345","15-07-2020",2020-07-12,"25-34","1000-","Activo",1,1,597,298.48,460.05,326.91,325.23,1.68,0
"5346","15-07-2020",2020-07-12,"25-34","1000-","Inactivo",37,33,26038.25,0,0,27003.29,14129.18,11579.29,943.39
"5347","15-07-2020",2020-07-12,"35+","(1000-2000]","Activo",1,1,1250,809.61,1253.19,512,512,0,0
"5348","15-07-2020",2020-07-12,"35+","(1000-2000]","Inactivo",172,141,166884.13,0,0,170666.57,122503.76,39224.14,7902.76
"5349","15-07-2020",2020-07-12,"35+","(2000-5000]","Activo",3,2,4717.48,2246.2,1232.89,2733.36,2038.8,300.97,0
"5350","15-07-2020",2020-07-12,"35+","(2000-5000]","Inactivo",224,161,340057.31,0,0,347380.89,256801.74,83388.18,5657.41
"5351","15-07-2020",2020-07-12,"35+","(5000+]","Activo",1,1,3026,3026,0,0,0,0,0
"5352","15-07-2020",2020-07-12,"35+","(5000+]","Inactivo",101,60,254786.81,0,0,261897.43,214485.38,38735.56,5563.37
"5353","15-07-2020",2020-07-12,"35+","1000-","Inactivo",66,62,43736.4,0,0,44737.82,27914.63,14573.17,1891.05
"5354","15-07-2020",2020-07-13,"18-24","(1000-2000]","Inactivo",10,9,9774,0,0,9806.97,6819.99,2986.98,0
"5355","15-07-2020",2020-07-13,"18-24","(2000-5000]","Inactivo",3,3,6760,0,0,6763.88,4436.74,2325.58,0
"5356","15-07-2020",2020-07-13,"18-24","1000-","Inactivo",2,2,1800,0,0,1800,900,900,0
"5357","15-07-2020",2020-07-13,"25-34","(1000-2000]","Inactivo",70,58,63221.02,0,0,64539.96,42904.73,19314.15,1948.1
"5358","15-07-2020",2020-07-13,"25-34","(2000-5000]","Inactivo",76,56,108384.66,0,0,110199.49,76955.56,26747.35,3834.3
"5359","15-07-2020",2020-07-13,"25-34","(5000+]","Inactivo",36,19,82024,0,0,82875.35,74127.46,7993.77,0
"5360","15-07-2020",2020-07-13,"25-34","1000-","Inactivo",26,25,17360.49,0,0,17707.56,13347.23,3296.5,914.73
"5361","15-07-2020",2020-07-13,"35+","(1000-2000]","Activo",2,1,1361,1361,0,0,0,0,0
"5362","15-07-2020",2020-07-13,"35+","(1000-2000]","Inactivo",127,103,120067.35,0,0,123183.33,84066.68,34824.4,4094.14
"5363","15-07-2020",2020-07-13,"35+","(2000-5000]","Activo",2,2,4219,4219,0,0,0,0,0
"5364","15-07-2020",2020-07-13,"35+","(2000-5000]","Inactivo",157,121,244659.28,0,0,248733.76,172479.42,72778.96,3415.33
"5365","15-07-2020",2020-07-13,"35+","(5000+]","Activo",1,1,3945,3945,0,0,0,0,0
"5366","15-07-2020",2020-07-13,"35+","(5000+]","Inactivo",83,55,202611.56,0,0,202888.93,171267.31,31615.34,0.38
"5367","15-07-2020",2020-07-13,"35+","1000-","Inactivo",28,26,18526,0,0,19165.49,10279.27,5879.62,2033.1
"5368","15-07-2020",2020-07-14,"18-24","(1000-2000]","Inactivo",10,7,7717.76,0,0,7957.42,3660.98,4296.03,0.1
"5369","15-07-2020",2020-07-14,"18-24","(2000-5000]","Inactivo",5,4,7539,0,0,7689.58,6243.19,0,1446.38
"5370","15-07-2020",2020-07-14,"18-24","(5000+]","Inactivo",1,1,858,0,0,858,856.04,1.96,0
"5371","15-07-2020",2020-07-14,"18-24","1000-","Inactivo",2,1,1000,0,0,1082.08,1075.68,6.4,0
"5372","15-07-2020",2020-07-14,"25-34","(1000-2000]","Inactivo",83,71,81686,0,0,84102.75,51438.56,27219.56,3864.43
"5373","15-07-2020",2020-07-14,"25-34","(2000-5000]","Inactivo",77,51,116101.45,0,0,118030.65,90293.63,21462.74,5284.16
"5374","15-07-2020",2020-07-14,"25-34","(5000+]","Inactivo",23,14,55312.66,0,0,55339.53,44324.96,11012.44,0
"5375","15-07-2020",2020-07-14,"25-34","1000-","Inactivo",25,23,16227.19,0,0,16693.6,13328.99,1794.05,834.84
"5376","15-07-2020",2020-07-14,"35+","(1000-2000]","Activo",2,2,2816,2547.79,1166.65,304.46,150,154.46,0
"5377","15-07-2020",2020-07-14,"35+","(1000-2000]","Inactivo",122,111,131317.47,0,0,134449.51,101721.81,28371.63,3073.92
"5378","15-07-2020",2020-07-14,"35+","(2000-5000]","Inactivo",192,139,280112.48,0,0,285644.48,208541.46,69637.75,2207.74
"5379","15-07-2020",2020-07-14,"35+","(5000+]","Inactivo",79,56,217926.53,0,0,220097.86,187249.61,29087.53,3750
"5380","15-07-2020",2020-07-14,"35+","1000-","Activo",1,1,973.24,973.24,0,0,0,0,0
"5381","15-07-2020",2020-07-14,"35+","1000-","Inactivo",44,42,28199.02,0,0,28962.22,20898.42,5637.48,1258.82
"5382","15-07-2020",2020-07-15,"18-24","(1000-2000]","Inactivo",5,4,2637,0,0,2724.36,1949.34,772.56,0
"5383","15-07-2020",2020-07-15,"18-24","(2000-5000]","Inactivo",4,4,7548,0,0,7922.73,6105.98,801.91,0
"5384","15-07-2020",2020-07-15,"18-24","1000-","Inactivo",2,2,1760,0,0,1760.83,810.83,950,0
"5385","15-07-2020",2020-07-15,"25-34","(1000-2000]","Inactivo",62,49,55278.21,0,0,57273.32,33975.21,18909.6,838.68
"5386","15-07-2020",2020-07-15,"25-34","(2000-5000]","Activo",3,3,4100,2127.38,617.5,2345.26,900,500.26,0
"5387","15-07-2020",2020-07-15,"25-34","(2000-5000]","Inactivo",65,45,108876,0,0,110164.4,83486.66,21509.89,825.54
"5388","15-07-2020",2020-07-15,"25-34","(5000+]","Inactivo",7,5,28247.56,0,0,28250.38,16033.4,11316.13,0
"5389","15-07-2020",2020-07-15,"25-34","1000-","Inactivo",29,27,18318.63,0,0,18587.56,11377.11,5460.98,250
"5390","15-07-2020",2020-07-15,"35+","(1000-2000]","Inactivo",117,101,126906.23,0,0,129740.93,91912.63,33643.3,3054.01
"5391","15-07-2020",2020-07-15,"35+","(2000-5000]","Activo",2,2,3967,1995.15,1369.11,2175.19,2175,0,0
"5392","15-07-2020",2020-07-15,"35+","(2000-5000]","Inactivo",216,145,312364.15,0,0,317682.41,256426.28,53400.24,3813.86
"5393","15-07-2020",2020-07-15,"35+","(5000+]","Inactivo",103,69,310204.52,0,0,312868.66,265089.97,46158.61,1.83
"5394","15-07-2020",2020-07-15,"35+","1000-","Inactivo",34,30,20994.82,0,0,21500.41,12993.31,7896.67,200
"5395","15-07-2020",2020-07-16,"18-24","(1000-2000]","Inactivo",1,1,1350,0,0,1350,0,1350,0
"5396","15-07-2020",2020-07-16,"18-24","(2000-5000]","Inactivo",5,4,5634,0,0,5646.05,5295.46,350.53,0
"5397","15-07-2020",2020-07-16,"18-24","(5000+]","Inactivo",4,2,11142,0,0,11146.55,4489.55,0,6657
"5398","15-07-2020",2020-07-16,"18-24","1000-","Inactivo",1,1,858,0,0,917.7,247.7,670,0
"5399","15-07-2020",2020-07-16,"25-34","(1000-2000]","Activo",1,1,1098,1098,0,0,0,0,0
"5400","15-07-2020",2020-07-16,"25-34","(1000-2000]","Inactivo",95,75,86104.2,0,0,88847.82,55752.44,26861.88,3584.07
"5401","15-07-2020",2020-07-16,"25-34","(2000-5000]","Activo",1,1,2571,2571,0,0,0,0,0
"5402","15-07-2020",2020-07-16,"25-34","(2000-5000]","Inactivo",88,65,135121.02,0,0,137621.99,90386.03,43323.72,3335.01
"5403","15-07-2020",2020-07-16,"25-34","(5000+]","Inactivo",38,24,125774.14,0,0,126579.91,104922.13,18359.97,3294.21
"5404","15-07-2020",2020-07-16,"25-34","1000-","Activo",1,1,118,118,0,0,0,0,0
"5405","15-07-2020",2020-07-16,"25-34","1000-","Inactivo",33,28,21368.57,0,0,21790.96,13934.26,6638.99,188
"5406","15-07-2020",2020-07-16,"35+","(1000-2000]","Inactivo",130,111,124300.79,0,0,127163.62,83599.29,37751.63,3007.05
"5407","15-07-2020",2020-07-16,"35+","(2000-5000]","Activo",1,1,1339.5,1339.5,0,0,0,0,0
"5408","15-07-2020",2020-07-16,"35+","(2000-5000]","Inactivo",166,122,255231.02,0,0,258190.82,193263.67,57036.94,4917.3
"5409","15-07-2020",2020-07-16,"35+","(5000+]","Activo",2,2,12596,12596,0,0,0,0,0
"5410","15-07-2020",2020-07-16,"35+","(5000+]","Inactivo",126,85,296488.52,0,0,298740.97,274146.01,21475.15,2793.67
"5411","15-07-2020",2020-07-16,"35+","1000-","Inactivo",32,31,17424,0,0,18190.44,9800.41,7200.63,600
"5412","15-07-2020",2020-07-17,"18-24","(1000-2000]","Inactivo",8,7,9739.2,0,0,10139.27,7433.28,1928.97,0
"5413","15-07-2020",2020-07-17,"18-24","(2000-5000]","Inactivo",2,2,2529,0,0,2529,630,1899,0
"5414","15-07-2020",2020-07-17,"18-24","1000-","Inactivo",1,1,739,0,0,781.85,581.85,200,0
"5415","15-07-2020",2020-07-17,"25-34","(1000-2000]","Inactivo",79,66,77943.15,0,0,79968.25,53091.81,20784.98,3467.12
"5416","15-07-2020",2020-07-17,"25-34","(2000-5000]","Inactivo",65,47,90129.93,0,0,91202.61,70189.15,20109.68,900
"5417","15-07-2020",2020-07-17,"25-34","(5000+]","Inactivo",26,17,60474.88,0,0,61692.34,53861.65,7827.87,0
"5418","15-07-2020",2020-07-17,"25-34","1000-","Inactivo",37,31,22524.92,0,0,23036.77,14665.99,5723.63,1755.04
"5419","15-07-2020",2020-07-17,"35+","(1000-2000]","Inactivo",133,115,136566.93,0,0,139570.3,101245.07,34585.78,1460.35
"5420","15-07-2020",2020-07-17,"35+","(2000-5000]","Inactivo",217,152,329603.38,0,0,335425.06,265819.65,59489.5,9959.23
"5421","15-07-2020",2020-07-17,"35+","(5000+]","Activo",1,1,1273.96,1273.96,0,0,0,0,0
"5422","15-07-2020",2020-07-17,"35+","(5000+]","Inactivo",104,65,263242.6,0,0,265428.4,223218.91,40150.36,2046.28
"5423","15-07-2020",2020-07-17,"35+","1000-","Activo",1,1,750,750,1183.3,0,0,0,0
"5424","15-07-2020",2020-07-17,"35+","1000-","Inactivo",32,31,23081.55,0,0,23589.57,16260.51,4695.57,2629.6
"5425","15-07-2020",2020-07-18,"18-24","(1000-2000]","Activo",1,1,1350,944.08,1433.3,501.28,500,0,1.28
"5426","15-07-2020",2020-07-18,"18-24","(1000-2000]","Inactivo",2,2,1428,0,0,1479.16,1009.91,259.75,68.57
"5427","15-07-2020",2020-07-18,"18-24","(2000-5000]","Inactivo",1,1,3335,0,0,3335,1667.5,1667.5,0
"5428","15-07-2020",2020-07-18,"18-24","(5000+]","Inactivo",2,2,2084,0,0,2142.57,2142.57,0,0
"5429","15-07-2020",2020-07-18,"18-24","1000-","Inactivo",6,6,4396,0,0,4626.82,3205.15,316,405
"5430","15-07-2020",2020-07-18,"25-34","(1000-2000]","Inactivo",105,87,98478.89,0,0,101718.17,55168.25,41175.07,3394.79
"5431","15-07-2020",2020-07-18,"25-34","(2000-5000]","Inactivo",90,68,136306.87,0,0,137910.31,103740.63,32405.88,1001.44
"5432","15-07-2020",2020-07-18,"25-34","(5000+]","Inactivo",29,22,89596.3,0,0,90447.76,72120.64,18028.39,293.88
"5433","15-07-2020",2020-07-18,"25-34","1000-","Activo",1,1,768,468.11,555.61,600,0,0,0
"5434","15-07-2020",2020-07-18,"25-34","1000-","Inactivo",35,33,23981.22,0,0,25029.37,13758.09,7586.42,1316.5
"5435","15-07-2020",2020-07-18,"35+","(1000-2000]","Activo",1,1,1050,1050,0,0,0,0,0
"5436","15-07-2020",2020-07-18,"35+","(1000-2000]","Inactivo",156,132,147539.56,0,0,150170.99,102334.31,37777.73,7318.72
"5437","15-07-2020",2020-07-18,"35+","(2000-5000]","Activo",1,1,2111,572.69,695.01,1985.91,309.04,1376.87,300
"5438","15-07-2020",2020-07-18,"35+","(2000-5000]","Inactivo",188,137,274428.38,0,0,278856.59,204936.04,70870.47,2405.11
"5439","15-07-2020",2020-07-18,"35+","(5000+]","Activo",2,2,1793,1793,455.8,0,0,0,0
"5440","15-07-2020",2020-07-18,"35+","(5000+]","Inactivo",113,77,278237.65,0,0,279273.8,236077.73,38245.68,4585.51
"5441","15-07-2020",2020-07-18,"35+","1000-","Inactivo",61,51,35859.17,0,0,36790.91,24387.64,10882.71,969.92
"5442","15-07-2020",2020-07-19,"18-24","(1000-2000]","Inactivo",12,10,9539,0,0,9894.58,7949.9,1943.06,0
"5443","15-07-2020",2020-07-19,"18-24","(2000-5000]","Inactivo",8,7,14497.68,0,0,14685.67,11217.88,2627.34,0
"5444","15-07-2020",2020-07-19,"18-24","(5000+]","Inactivo",2,1,3859,0,0,3859,3158.95,700.05,0
"5445","15-07-2020",2020-07-19,"18-24","1000-","Inactivo",3,3,2351.08,0,0,2351.69,1877.77,473.92,0
"5446","15-07-2020",2020-07-19,"25-34","(1000-2000]","Inactivo",98,75,80012.32,0,0,81670.04,57736.6,16814.16,6604.33
"5447","15-07-2020",2020-07-19,"25-34","(2000-5000]","Inactivo",78,52,113092.22,0,0,115865.45,84753.72,21673.85,8882.75
"5448","15-07-2020",2020-07-19,"25-34","(5000+]","Inactivo",25,14,69963,0,0,70586.07,63190.4,7392.48,0
"5449","15-07-2020",2020-07-19,"25-34","1000-","Activo",1,1,950,950,1498.82,0,0,0,0
"5450","15-07-2020",2020-07-19,"25-34","1000-","Inactivo",36,34,25693.03,0,0,26628.61,18697.19,5804.2,920.08
"5451","15-07-2020",2020-07-19,"35+","(1000-2000]","Activo",2,1,1674,1674,2635.53,5.45,0,5.45,0
"5452","15-07-2020",2020-07-19,"35+","(1000-2000]","Inactivo",139,122,137934.96,0,0,140804.99,101745.3,34865.71,2858.26
"5453","15-07-2020",2020-07-19,"35+","(2000-5000]","Activo",1,1,959,959,0,0,0,0,0
"5454","15-07-2020",2020-07-19,"35+","(2000-5000]","Inactivo",199,141,309325.94,0,0,313206.02,254227.41,51606.43,6409.55
"5455","15-07-2020",2020-07-19,"35+","(5000+]","Inactivo",78,48,211681.82,0,0,213709.6,184989.91,26953.47,1763
"5456","15-07-2020",2020-07-19,"35+","1000-","Inactivo",56,50,37236.25,0,0,37993.37,27727.15,8680.84,1274.71
"5457","15-07-2020",2020-07-20,"18-24","(1000-2000]","Inactivo",13,12,10649,0,0,10909.69,7958.89,2763.53,185
"5458","15-07-2020",2020-07-20,"18-24","(2000-5000]","Inactivo",6,4,3588.8,0,0,3588.8,3303.2,285,0
"5459","15-07-2020",2020-07-20,"18-24","1000-","Inactivo",2,2,1688,0,0,1688,1398,290,0
"5460","15-07-2020",2020-07-20,"25-34","(1000-2000]","Activo",1,1,1389.48,241.62,286.84,1355.02,190,945.02,0
"5461","15-07-2020",2020-07-20,"25-34","(1000-2000]","Inactivo",87,68,75411.17,0,0,76624.97,49299.36,24434.23,1659.22
"5462","15-07-2020",2020-07-20,"25-34","(2000-5000]","Activo",1,1,307,307,484.21,0,0,0,0
"5463","15-07-2020",2020-07-20,"25-34","(2000-5000]","Inactivo",61,46,103041.76,0,0,105197.12,83820.26,16246.4,2790.24
"5464","15-07-2020",2020-07-20,"25-34","(5000+]","Inactivo",9,7,35383,0,0,35413.86,31938.06,3475,0
"5465","15-07-2020",2020-07-20,"25-34","1000-","Activo",1,1,151,151,0,0,0,0,0
"5466","15-07-2020",2020-07-20,"25-34","1000-","Inactivo",29,25,17101,0,0,17620.58,11415.38,5191.94,121
"5467","15-07-2020",2020-07-20,"35+","(1000-2000]","Activo",1,1,817,307.83,465.42,590.01,0,0,0
"5468","15-07-2020",2020-07-20,"35+","(1000-2000]","Inactivo",105,88,103653.06,0,0,106192.64,67300.76,33973.92,2597.24
"5469","15-07-2020",2020-07-20,"35+","(2000-5000]","Activo",3,3,4876,4876,0,0,0,0,0
"5470","15-07-2020",2020-07-20,"35+","(2000-5000]","Inactivo",160,111,214979.44,0,0,217265.85,171549.63,43150.9,2417.48
"5471","15-07-2020",2020-07-20,"35+","(5000+]","Activo",1,1,819.5,819.5,0,0,0,0,0
"5472","15-07-2020",2020-07-20,"35+","(5000+]","Inactivo",53,42,142135.72,0,0,142900.19,129753.98,5294.81,0
"5473","15-07-2020",2020-07-20,"35+","1000-","Activo",4,4,3248,2603.08,3862.74,737.46,131,305.91,0.55
"5474","15-07-2020",2020-07-20,"35+","1000-","Inactivo",35,32,24204.08,0,0,24997.68,20503.21,4087.9,0.22
"5475","15-07-2020",2020-07-21,"18-24","(1000-2000]","Inactivo",6,6,5315,0,0,5446.01,3955.69,1488.79,0
"5476","15-07-2020",2020-07-21,"18-24","(2000-5000]","Inactivo",2,1,2067,0,0,2074.24,1494.24,580,0
"5477","15-07-2020",2020-07-21,"18-24","1000-","Inactivo",2,2,1298,0,0,1340.25,813.17,527.08,0
"5478","15-07-2020",2020-07-21,"25-34","(1000-2000]","Activo",1,1,1058,529,790.44,589.97,589.46,0.51,0
"5479","15-07-2020",2020-07-21,"25-34","(1000-2000]","Inactivo",78,66,71611.77,0,0,73090.29,56300.58,14692.34,1823.29
"5480","15-07-2020",2020-07-21,"25-34","(2000-5000]","Inactivo",68,53,109256.24,0,0,110770.41,95367.95,12783.88,1002.28
"5481","15-07-2020",2020-07-21,"25-34","(5000+]","Inactivo",29,15,55443,0,0,55877.1,46507.88,9362.22,0
"5482","15-07-2020",2020-07-21,"25-34","1000-","Activo",1,1,492.9,340.93,523.8,170,0,170,0
"5483","15-07-2020",2020-07-21,"25-34","1000-","Inactivo",24,23,16118.78,0,0,16646.46,7650.97,8723.51,70
"5484","15-07-2020",2020-07-21,"35+","(1000-2000]","Inactivo",117,101,113284.69,0,0,115318.21,78134.23,32044.24,3783.77
"5485","15-07-2020",2020-07-21,"35+","(2000-5000]","Inactivo",195,143,275319.46,0,0,280116.39,205847.84,59634.48,7377.35
"5486","15-07-2020",2020-07-21,"35+","(5000+]","Inactivo",78,51,202003.6,0,0,204338,182873.98,20089.43,0
"5487","15-07-2020",2020-07-21,"35+","1000-","Inactivo",32,31,22417.5,0,0,22881.13,17371.47,4793.77,697
"5488","15-07-2020",2020-07-22,"18-24","(1000-2000]","Inactivo",5,5,5557,0,0,5903.77,2469.13,2161.28,1272.45
"5489","15-07-2020",2020-07-22,"18-24","(2000-5000]","Inactivo",7,5,11530,0,0,11606.56,10128.98,1467.03,0
"5490","15-07-2020",2020-07-22,"18-24","1000-","Inactivo",1,1,189,0,0,189,126,63,0
"5491","15-07-2020",2020-07-22,"25-34","(1000-2000]","Inactivo",57,45,47051.02,0,0,48384.28,35401.01,11039.01,961.53
"5492","15-07-2020",2020-07-22,"25-34","(2000-5000]","Inactivo",59,43,85470.05,0,0,86475.63,74101.19,9588.19,2270
"5493","15-07-2020",2020-07-22,"25-34","(5000+]","Inactivo",16,12,41842.34,0,0,43511.68,31880.58,11628.48,0
"5494","15-07-2020",2020-07-22,"25-34","1000-","Inactivo",17,17,13494.29,0,0,13769.61,7407.58,5919.64,233
"5495","15-07-2020",2020-07-22,"35+","(1000-2000]","Inactivo",90,81,83609.55,0,0,85580.33,60170.46,17539.78,4739.37
"5496","15-07-2020",2020-07-22,"35+","(2000-5000]","Activo",1,1,1722,1722,0,0,0,0,0
"5497","15-07-2020",2020-07-22,"35+","(2000-5000]","Inactivo",145,112,229955.78,0,0,233876.01,175239.09,53317.55,3792.28
"5498","15-07-2020",2020-07-22,"35+","(5000+]","Inactivo",89,60,221916.21,0,0,222277.33,201117.43,10840.29,4670.57
"5499","15-07-2020",2020-07-22,"35+","1000-","Activo",1,1,650,608.8,954.48,48.74,0,48.74,0
"5500","15-07-2020",2020-07-22,"35+","1000-","Inactivo",36,34,27956.92,0,0,28768.04,16565.46,9810.95,2165.79
"5501","15-07-2020",2020-07-23,"18-24","(1000-2000]","Inactivo",6,6,5646,0,0,5671.21,3799.21,806.29,0
"5502","15-07-2020",2020-07-23,"18-24","(2000-5000]","Inactivo",6,4,4768.5,0,0,4812.3,3793.72,1017.85,0.69
"5503","15-07-2020",2020-07-23,"18-24","(5000+]","Inactivo",6,4,15945,0,0,16567.64,10415.64,6151.04,0
"5504","15-07-2020",2020-07-23,"18-24","1000-","Inactivo",2,2,1394,0,0,1432.33,1023.02,409.31,0
"5505","15-07-2020",2020-07-23,"25-34","(1000-2000]","Inactivo",73,60,72603.98,0,0,73841.92,49943.45,21353.09,500.82
"5506","15-07-2020",2020-07-23,"25-34","(2000-5000]","Inactivo",79,54,107499.95,0,0,108532.68,90254.97,14845.27,3030
"5507","15-07-2020",2020-07-23,"25-34","(5000+]","Inactivo",34,23,105625,0,0,107931.41,96752.94,8856.83,1743.52
"5508","15-07-2020",2020-07-23,"25-34","1000-","Activo",2,2,1367,1367,1243.18,0.71,0,0.71,0
"5509","15-07-2020",2020-07-23,"25-34","1000-","Inactivo",18,17,12200.32,0,0,12469.25,7359.96,4622.37,0
"5510","15-07-2020",2020-07-23,"35+","(1000-2000]","Activo",1,1,240.12,240.12,0,0,0,0,0
"5511","15-07-2020",2020-07-23,"35+","(1000-2000]","Inactivo",126,107,113285.95,0,0,115713.67,83929.69,26987.1,2470.4
"5512","15-07-2020",2020-07-23,"35+","(2000-5000]","Inactivo",166,123,236067.88,0,0,239995.18,196544.36,34968.61,7436.81
"5513","15-07-2020",2020-07-23,"35+","(5000+]","Inactivo",127,84,335885.03,0,0,339491.15,293340.9,41778.7,0
"5514","15-07-2020",2020-07-23,"35+","1000-","Activo",2,1,158,118.48,180.18,43.31,43.31,0,0
"5515","15-07-2020",2020-07-23,"35+","1000-","Inactivo",29,27,21052,0,0,21798.14,11882.59,9407.55,9.72
"5516","15-07-2020",2020-07-24,"18-24","(1000-2000]","Inactivo",6,5,3494,0,0,3610.27,2335.97,1274.13,0
"5517","15-07-2020",2020-07-24,"18-24","(2000-5000]","Inactivo",3,2,3002,0,0,3002.89,1291.89,1711,0
"5518","15-07-2020",2020-07-24,"18-24","(5000+]","Inactivo",1,1,1239,0,0,1239,1239,0,0
"5519","15-07-2020",2020-07-24,"18-24","1000-","Inactivo",4,4,2847,0,0,2918.9,2081.52,837,0
"5520","15-07-2020",2020-07-24,"25-34","(1000-2000]","Activo",1,1,1010,93.76,124.21,1010,0,1010,0
"5521","15-07-2020",2020-07-24,"25-34","(1000-2000]","Inactivo",90,77,81686.34,0,0,83094.01,53866.71,22137.2,5622.36
"5522","15-07-2020",2020-07-24,"25-34","(2000-5000]","Inactivo",72,51,105869.22,0,0,107615.23,84993.55,22382.28,0.5
"5523","15-07-2020",2020-07-24,"25-34","(5000+]","Inactivo",34,20,96768.02,0,0,97380.25,72926.46,24119.43,331.68
"5524","15-07-2020",2020-07-24,"25-34","1000-","Inactivo",27,25,18522.64,0,0,18908.5,11951.03,4031.91,790.5
"5525","15-07-2020",2020-07-24,"35+","(1000-2000]","Inactivo",95,85,97619.66,0,0,99862.59,76333.32,17263.19,4044.81
"5526","15-07-2020",2020-07-24,"35+","(2000-5000]","Inactivo",150,106,217850.78,0,0,222187.98,182139.99,37310.7,1769.58
"5527","15-07-2020",2020-07-24,"35+","(5000+]","Inactivo",96,63,249973.64,0,0,251432.18,230839.34,19757.52,788
"5528","15-07-2020",2020-07-24,"35+","1000-","Activo",1,1,585,243.26,301.67,464.72,152,312.72,0
"5529","15-07-2020",2020-07-24,"35+","1000-","Inactivo",41,38,26576.24,0,0,27268.16,16925.83,8166.63,1321.5
"5530","15-07-2020",2020-07-25,"18-24","(1000-2000]","Inactivo",4,3,2530,0,0,2666.69,2084.69,582,0
"5531","15-07-2020",2020-07-25,"18-24","(2000-5000]","Activo",1,1,3150,701.28,925.92,2917.17,0,1301.17,0
"5532","15-07-2020",2020-07-25,"18-24","(2000-5000]","Inactivo",4,2,4941,0,0,4941,4919.47,21.47,0
"5533","15-07-2020",2020-07-25,"18-24","1000-","Inactivo",2,2,1650,0,0,1789.18,550,200,0
